,show_name,network,genre,time_slot,program_start_time,program_duration,show_premier,show_repeat,rating
220,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-03-16 21:00:00,2016-03-16 21:00:00,1860,0,0,0.028795165251534218
221,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-03-23 21:00:00,2016-03-23 21:00:00,1860,0,0,0.02708421067777472
222,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-03-30 21:00:00,2016-03-30 21:00:00,1860,0,1,0.017043620475714897
223,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-04-06 21:00:00,2016-04-06 21:00:00,1860,0,0,0.024590923681742455
224,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-04-13 21:00:00,2016-04-13 21:00:00,1860,0,0,0.025831359291133296
225,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-04-20 21:00:00,2016-04-20 21:00:00,1860,0,1,0.012571480743295012
226,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-04-27 21:00:00,2016-04-27 21:00:00,1860,0,1,0.017041974456977117
227,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-05-04 21:00:00,2016-05-04 21:00:00,1860,0,0,0.026487450231641226
228,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-05-11 21:00:00,2016-05-11 21:00:00,1860,0,0,0.02533066310900233
229,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-05-18 21:00:00,2016-05-18 21:00:00,1860,0,0,0.02149412763034777
230,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-05-26 22:00:00,2016-05-26 22:00:00,1860,0,1,0.009173688247753407
231,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-06-01 22:00:00,2016-06-01 22:00:00,1860,0,1,0.009139787312820521
232,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-06-09 20:00:00,2016-06-09 20:00:00,1800,0,1,0.012644797763029342
233,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-06-15 21:00:00,2016-06-15 21:00:00,1860,0,1,0.012125416029377086
234,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-06-22 21:00:00,2016-06-22 21:00:00,1860,0,1,0.011924742208258664
235,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-06-29 21:00:00,2016-06-29 21:00:00,1860,0,1,0.013340855958607784
236,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-07-06 21:00:00,2016-07-06 21:00:00,1860,0,1,0.01148456215298645
237,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-07-20 21:00:00,2016-07-20 21:00:00,1860,0,1,0.00852000068248036
238,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-07-27 21:00:00,2016-07-27 21:00:00,1860,0,1,0.011507314341976998
239,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-08-10 22:00:00,2016-08-10 22:00:00,1860,1,1,0.006254379885086824
240,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-08-17 22:00:00,2016-08-17 22:00:00,1860,0,1,0.006341624128288921
241,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-08-24 22:00:00,2016-08-24 22:00:00,1860,0,1,0.009275920058510736
242,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-08-31 21:00:00,2016-08-31 21:00:00,1860,0,1,0.009912766994911122
243,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-08-31 22:00:00,2016-08-31 22:00:00,1860,0,1,0.008311116082837796
244,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-09-07 21:00:00,2016-09-07 21:00:00,1860,0,1,0.011264546687953193
245,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-09-07 22:00:00,2016-09-07 22:00:00,1860,0,1,0.009513368529166136
246,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-09-14 21:00:00,2016-09-14 21:00:00,1860,0,1,0.01051889742797353
247,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-09-14 22:00:00,2016-09-14 22:00:00,1860,0,1,0.008354298159599729
248,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-09-21 21:00:00,2016-09-21 21:00:00,1860,1,0,0.026195671005595732
249,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-09-28 21:00:00,2016-09-28 21:00:00,1860,0,0,0.026046894962130158
250,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-10-05 21:00:00,2016-10-05 21:00:00,1860,0,0,0.0248143262398455
251,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-10-12 21:00:00,2016-10-12 21:00:00,1860,0,0,0.024860419150599302
252,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-10-26 21:00:00,2016-10-26 21:00:00,1860,0,0,0.026424677403315097
253,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-11-09 21:00:00,2016-11-09 21:00:00,1860,0,0,0.02396387625016441
254,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-11-16 21:00:00,2016-11-16 21:00:00,1860,0,0,0.024047563009997042
255,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-11-23 21:00:00,2016-11-23 21:00:00,1860,0,1,0.014067314642041029
256,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-11-24 22:00:00,2016-11-24 22:00:00,1860,0,1,0.008583319328854323
257,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-11-30 21:00:00,2016-11-30 21:00:00,1860,0,0,0.023944445126430614
258,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-12-07 21:00:00,2016-12-07 21:00:00,1860,0,1,0.01310813816421918
259,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-12-14 21:00:00,2016-12-14 21:00:00,1860,0,0,0.021000245433752115
260,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-12-21 21:00:00,2016-12-21 21:00:00,1860,0,1,0.012665895653977802
261,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-12-28 21:00:00,2016-12-28 21:00:00,1860,0,1,0.013620368163459963
262,"SLAP, STICK, AND TOYS",JGN,Comedy,2016-12-29 22:00:00,2016-12-29 22:00:00,1860,0,1,0.007649908842924922
263,"SLAP, STICK, AND TOYS",JGN,Comedy,2017-01-04 21:00:00,2017-01-04 21:00:00,1860,0,0,0.025840704678365703
264,"SLAP, STICK, AND TOYS",JGN,Comedy,2017-01-11 21:00:00,2017-01-11 21:00:00,1860,0,0,0.0269177459614597
265,"SLAP, STICK, AND TOYS",JGN,Comedy,2017-01-18 21:00:00,2017-01-18 21:00:00,1860,0,1,0.01403106066231312
266,SURGICAL TREASURES,JGN,Drama,2015-09-17 20:00:00,2015-09-17 20:00:00,3600,0,1,0.011408863912003504
267,SURGICAL TREASURES,JGN,Drama,2015-09-24 20:00:00,2015-09-24 20:00:00,3600,1,0,0.03152492578243439
268,SURGICAL TREASURES,JGN,Drama,2015-10-01 20:00:00,2015-10-01 20:00:00,3600,0,0,0.02631085670248964
269,SURGICAL TREASURES,JGN,Drama,2015-10-08 20:00:00,2015-10-08 20:00:00,3600,0,0,0.0249062045783782
270,SURGICAL TREASURES,JGN,Drama,2015-10-15 20:00:00,2015-10-15 20:00:00,3600,0,0,0.026953503688980224
271,SURGICAL TREASURES,JGN,Drama,2015-10-22 20:00:00,2015-10-22 20:00:00,3600,0,0,0.030804469056362232
272,SURGICAL TREASURES,JGN,Drama,2015-11-05 20:00:00,2015-11-05 20:00:00,3600,0,0,0.02693023838560793
273,SURGICAL TREASURES,JGN,Drama,2015-11-12 20:00:00,2015-11-12 20:00:00,3600,0,0,0.02701325674628575
274,SURGICAL TREASURES,JGN,Drama,2015-11-19 20:00:00,2015-11-19 20:00:00,3600,0,0,0.028914075026109223
275,SURGICAL TREASURES,JGN,Drama,2016-02-11 20:00:00,2016-02-11 20:00:00,3600,0,0,0.028458041235724155
276,SURGICAL TREASURES,JGN,Drama,2016-02-18 20:00:00,2016-02-18 20:00:00,3600,0,0,0.0247589897584476
277,SURGICAL TREASURES,JGN,Drama,2016-02-25 20:00:00,2016-02-25 20:00:00,3600,0,0,0.02447109411110737
278,SURGICAL TREASURES,JGN,Drama,2016-03-03 20:00:00,2016-03-03 20:00:00,3600,0,0,0.025564157682848768
279,SURGICAL TREASURES,JGN,Drama,2016-03-10 20:00:00,2016-03-10 20:00:00,3600,0,0,0.02308120897483408
280,SURGICAL TREASURES,JGN,Drama,2016-03-17 20:00:00,2016-03-17 20:00:00,3600,0,0,0.02401311513324125
281,SURGICAL TREASURES,JGN,Drama,2016-03-24 20:00:00,2016-03-24 20:00:00,3600,0,0,0.02531831452346461
282,SURGICAL TREASURES,JGN,Drama,2016-03-31 20:00:00,2016-03-31 20:00:00,3600,0,0,0.02593447124616784
283,SURGICAL TREASURES,JGN,Drama,2016-04-07 20:00:00,2016-04-07 20:00:00,3600,0,0,0.02426627150220665
284,SURGICAL TREASURES,JGN,Drama,2016-04-14 20:00:00,2016-04-14 20:00:00,7200,0,0,0.028812198531145774
285,SURGICAL TREASURES,JGN,Drama,2016-04-21 20:00:00,2016-04-21 20:00:00,3600,0,0,0.027640787706768186
286,SURGICAL TREASURES,JGN,Drama,2016-04-28 20:00:00,2016-04-28 20:00:00,3600,0,0,0.026077828723511776
287,SURGICAL TREASURES,JGN,Drama,2016-05-05 20:00:00,2016-05-05 20:00:00,3600,0,0,0.026298144931442242
288,SURGICAL TREASURES,JGN,Drama,2016-05-12 20:00:00,2016-05-12 20:00:00,3600,0,0,0.02349804248222889
289,SURGICAL TREASURES,JGN,Drama,2016-05-19 20:00:00,2016-05-19 20:00:00,3600,0,0,0.029786429471414605
290,SURGICAL TREASURES,JGN,Drama,2016-09-15 20:00:00,2016-09-15 20:00:00,3600,0,1,0.01007905804355753
291,SURGICAL TREASURES,JGN,Drama,2016-09-15 21:00:00,2016-09-15 21:00:00,3600,0,1,0.012694642887923891
292,SURGICAL TREASURES,JGN,Drama,2016-09-22 20:00:00,2016-09-22 20:00:00,3600,1,0,0.029586065833526708
293,SURGICAL TREASURES,JGN,Drama,2016-09-29 20:00:00,2016-09-29 20:00:00,3600,0,0,0.029262313455099945
294,SURGICAL TREASURES,JGN,Drama,2016-10-06 20:00:00,2016-10-06 20:00:00,3600,0,0,0.028986821228494712
295,SURGICAL TREASURES,JGN,Drama,2016-10-13 20:00:00,2016-10-13 20:00:00,3600,0,0,0.02738892140418337
296,SURGICAL TREASURES,JGN,Drama,2016-10-20 20:00:00,2016-10-20 20:00:00,3600,0,0,0.0241141409487188
297,SURGICAL TREASURES,JGN,Drama,2016-10-27 20:00:00,2016-10-27 20:00:00,3600,0,0,0.0295023962773892
298,SURGICAL TREASURES,JGN,Drama,2016-11-03 20:00:00,2016-11-03 20:00:00,3600,0,0,0.02593731509596579
299,SURGICAL TREASURES,JGN,Drama,2016-11-10 20:00:00,2016-11-10 20:00:00,3600,0,0,0.02402035005138065
300,SURGICAL TREASURES,JGN,Drama,2016-11-17 20:00:00,2016-11-17 20:00:00,3600,0,0,0.02453293890675241
301,SURGICAL TREASURES,JGN,Drama,2017-01-19 20:00:00,2017-01-19 20:00:00,3660,0,1,0.013339988397918254
302,MULDER,JGN,Drama,2015-09-06 22:00:00,2015-09-06 22:01:00,3540,0,1,0.009211826139712451
303,MULDER,JGN,Drama,2015-09-21 22:00:00,2015-09-21 22:01:00,3540,1,0,0.02396412658732356
304,MULDER,JGN,Drama,2015-09-28 22:00:00,2015-09-28 22:01:00,3540,0,0,0.02135029210579359
305,MULDER,JGN,Drama,2015-10-05 22:00:00,2015-10-05 22:01:00,3540,0,0,0.02422068057102821
306,MULDER,JGN,Drama,2015-10-12 22:00:00,2015-10-12 22:01:00,3540,0,0,0.02517063015582166
307,MULDER,JGN,Drama,2015-10-19 22:00:00,2015-10-19 22:01:00,3540,0,0,0.02157299513674722
308,MULDER,JGN,Drama,2015-10-26 22:00:00,2015-10-26 22:01:00,3540,0,1,0.015362825654357884
309,MULDER,JGN,Drama,2015-11-09 22:00:00,2015-11-09 22:01:00,3540,0,0,0.021673997125558942
310,MULDER,JGN,Drama,2015-11-16 22:00:00,2015-11-16 22:01:00,3540,0,0,0.02109863161987944
311,MULDER,JGN,Drama,2015-11-23 22:00:00,2015-11-23 22:01:00,3540,0,0,0.021747704830762573
312,MULDER,JGN,Drama,2015-12-28 22:00:00,2015-12-28 22:00:00,3600,0,1,0.01034706906310009
313,MULDER,JGN,Drama,2016-02-08 22:00:00,2016-02-08 22:01:00,3540,0,0,0.01850139272093768
314,MULDER,JGN,Drama,2016-02-14 22:00:00,2016-02-14 22:00:00,3600,0,0,0.013410128693191388
315,MULDER,JGN,Drama,2016-02-15 22:00:00,2016-02-15 22:01:00,3540,0,0,0.016125842730273624
316,MULDER,JGN,Drama,2016-02-22 22:00:00,2016-02-22 22:01:00,3540,0,0,0.018813587723841244
317,MULDER,JGN,Drama,2016-02-29 22:00:00,2016-02-29 22:01:00,3540,0,0,0.015765884160710602
318,MULDER,JGN,Drama,2016-03-07 22:00:00,2016-03-07 22:01:00,3540,0,0,0.017020181761859925
319,MULDER,JGN,Drama,2016-03-21 22:00:00,2016-03-21 22:01:00,3540,0,0,0.023334144001274485
320,MULDER,JGN,Drama,2016-04-04 22:00:00,2016-04-04 22:01:00,3540,0,0,0.02200700550163678
321,MULDER,JGN,Drama,2016-04-11 22:00:00,2016-04-11 22:01:00,3540,0,0,0.02302622503321824
322,MULDER,JGN,Drama,2016-04-18 22:00:00,2016-04-18 22:01:00,3540,0,0,0.019110446611282958
323,MULDER,JGN,Drama,2016-04-25 22:00:00,2016-04-25 22:01:00,3540,0,0,0.02123422071527559
324,MULDER,JGN,Drama,2016-05-02 22:00:00,2016-05-02 22:01:00,3540,0,0,0.0198087883140324
325,MULDER,JGN,Drama,2016-05-09 22:00:00,2016-05-09 22:01:00,3540,0,0,0.02239450088705685
326,MULDER,JGN,Drama,2016-05-16 22:00:00,2016-05-16 22:01:00,3540,0,0,0.026205735848345544
327,YOU'RE FIRED,JGN,Other,2015-09-04 20:00:00,2015-09-04 20:00:00,3720,0,1,0.012870316638284323
328,YOU'RE FIRED,JGN,Other,2015-09-04 21:00:00,2015-09-04 21:02:00,3480,0,1,0.014994630155191582
329,YOU'RE FIRED,JGN,Other,2015-09-07 20:00:00,2015-09-07 20:00:00,3600,0,1,0.013925315028804366
330,YOU'RE FIRED,JGN,Other,2015-09-08 20:00:00,2015-09-08 20:00:00,3600,0,1,0.010323434491122866
331,YOU'RE FIRED,JGN,Other,2015-09-09 20:00:00,2015-09-09 20:00:00,3600,0,1,0.012763397635009938
332,YOU'RE FIRED,JGN,Other,2015-09-10 20:00:00,2015-09-10 20:00:00,3600,0,1,0.01238645873058653
333,YOU'RE FIRED,JGN,Other,2015-09-11 21:00:00,2015-09-11 21:00:00,3660,0,1,0.008762817706000509
334,YOU'RE FIRED,JGN,Other,2015-09-13 20:00:00,2015-09-13 20:00:00,3600,0,1,0.01352726484856652
335,YOU'RE FIRED,JGN,Other,2015-09-18 21:00:00,2015-09-18 21:00:00,3660,0,1,0.011368211588793715
336,YOU'RE FIRED,JGN,Other,2015-09-25 21:00:00,2015-09-25 21:00:00,3660,1,0,0.021319527576362917
337,YOU'RE FIRED,JGN,Other,2015-10-02 21:00:00,2015-10-02 21:00:00,3660,0,0,0.02342700201307477
338,YOU'RE FIRED,JGN,Other,2015-10-09 21:00:00,2015-10-09 21:00:00,3660,0,0,0.02047718864968246
339,YOU'RE FIRED,JGN,Other,2015-10-13 22:00:00,2015-10-13 22:00:00,3600,0,1,0.007947277903176902
340,YOU'RE FIRED,JGN,Other,2015-10-16 21:00:00,2015-10-16 21:00:00,3660,0,0,0.01811630120016812
341,YOU'RE FIRED,JGN,Other,2015-10-20 22:00:00,2015-10-20 22:00:00,3600,0,1,0.008843812906377388
342,YOU'RE FIRED,JGN,Other,2015-10-23 21:00:00,2015-10-23 21:00:00,3660,0,0,0.02271259675820404
343,YOU'RE FIRED,JGN,Other,2015-10-30 21:00:00,2015-10-30 21:00:00,3660,0,0,0.021387163223084583
344,YOU'RE FIRED,JGN,Other,2015-11-06 21:00:00,2015-11-06 21:00:00,3660,0,0,0.02373082159960192
345,YOU'RE FIRED,JGN,Other,2015-11-13 21:00:00,2015-11-13 21:00:00,3660,0,0,0.01861499140922413
346,YOU'RE FIRED,JGN,Other,2015-11-17 22:00:00,2015-11-17 22:00:00,3600,1,1,0.008392950510393155
347,YOU'RE FIRED,JGN,Other,2015-11-20 21:00:00,2015-11-20 21:00:00,3660,0,0,0.020688396021788704
348,YOU'RE FIRED,JGN,Other,2015-11-27 21:00:00,2015-11-27 21:00:00,3660,0,1,0.014071326332950973
349,YOU'RE FIRED,JGN,Other,2015-12-01 22:00:00,2015-12-01 22:00:00,3600,0,1,0.008261282771283227
350,YOU'RE FIRED,JGN,Other,2015-12-04 21:00:00,2015-12-04 21:00:00,3660,0,0,0.018895790055907698
351,YOU'RE FIRED,JGN,Other,2015-12-08 22:00:00,2015-12-08 22:00:00,3600,0,1,0.007504513425192872
352,YOU'RE FIRED,JGN,Other,2015-12-11 21:00:00,2015-12-11 21:00:00,3660,0,0,0.02120636206737532
353,YOU'RE FIRED,JGN,Other,2015-12-15 22:00:00,2015-12-15 22:00:00,3600,0,1,0.008924610349358217
354,YOU'RE FIRED,JGN,Other,2015-12-18 21:00:00,2015-12-18 21:00:00,3660,0,1,0.012195751768274934
355,YOU'RE FIRED,JGN,Other,2015-12-27 22:00:00,2015-12-27 22:00:00,3600,0,1,0.00667589071185527
356,YOU'RE FIRED,JGN,Other,2016-01-01 21:00:00,2016-01-01 21:00:00,3660,0,1,0.013360708140056993
357,YOU'RE FIRED,JGN,Other,2016-01-05 21:00:00,2016-01-05 21:00:00,3600,0,0,0.015647762086042516
358,YOU'RE FIRED,JGN,Other,2016-01-08 21:00:00,2016-01-08 21:00:00,3660,0,0,0.017270538763425332
359,YOU'RE FIRED,JGN,Other,2016-01-15 21:00:00,2016-01-15 21:00:00,3660,0,0,0.01994371552851083
360,YOU'RE FIRED,JGN,Other,2016-01-22 21:00:00,2016-01-22 21:00:00,3660,0,1,0.014637767427732273
361,YOU'RE FIRED,JGN,Other,2016-01-29 21:00:00,2016-01-29 21:00:00,3660,0,0,0.022696832709896874
362,YOU'RE FIRED,JGN,Other,2016-01-31 22:00:00,2016-01-31 22:00:00,3600,0,1,0.006780165903042146
363,YOU'RE FIRED,JGN,Other,2016-02-05 21:00:00,2016-02-05 21:00:00,3660,0,0,0.02088847819500371
364,YOU'RE FIRED,JGN,Other,2016-02-07 22:00:00,2016-02-07 22:00:00,3600,0,1,0.0065262260553178575
365,YOU'RE FIRED,JGN,Other,2016-02-12 21:00:00,2016-02-12 21:00:00,3660,0,0,0.02402630799878277
366,YOU'RE FIRED,JGN,Other,2016-02-19 21:00:00,2016-02-19 21:00:00,3660,0,0,0.02235085191004621
367,YOU'RE FIRED,JGN,Other,2016-02-21 22:00:00,2016-02-21 22:00:00,3600,0,0,0.013146604470572379
368,YOU'RE FIRED,JGN,Other,2016-02-26 21:00:00,2016-02-26 21:00:00,3660,0,0,0.0198299049663024
369,YOU'RE FIRED,JGN,Other,2016-03-04 21:00:00,2016-03-04 21:00:00,3660,0,1,0.015273388089887513
370,YOU'RE FIRED,JGN,Other,2016-03-11 21:00:00,2016-03-11 21:00:00,3660,0,0,0.020870292605526263
371,YOU'RE FIRED,JGN,Other,2016-03-18 21:00:00,2016-03-18 21:00:00,3660,0,0,0.020896334679617358
372,YOU'RE FIRED,JGN,Other,2016-03-25 21:00:00,2016-03-25 21:00:00,3660,0,1,0.014387393295715438
373,YOU'RE FIRED,JGN,Other,2016-04-01 21:00:00,2016-04-01 21:00:00,3660,0,1,0.016212475031521602
374,YOU'RE FIRED,JGN,Other,2016-04-08 21:00:00,2016-04-08 21:00:00,3660,0,0,0.019580511998643583
375,YOU'RE FIRED,JGN,Other,2016-04-15 21:00:00,2016-04-15 21:00:00,3660,0,0,0.017712821039586053
376,YOU'RE FIRED,JGN,Other,2016-04-22 21:00:00,2016-04-22 21:00:00,3660,0,0,0.02000036483873587
377,YOU'RE FIRED,JGN,Other,2016-04-29 20:00:00,2016-04-29 20:00:00,3600,0,1,0.013802711990027965
378,YOU'RE FIRED,JGN,Other,2016-04-29 21:00:00,2016-04-29 21:00:00,3660,0,0,0.018328258106560958
379,YOU'RE FIRED,JGN,Other,2016-05-06 21:00:00,2016-05-06 21:00:00,3660,0,0,0.019001365983620358
380,YOU'RE FIRED,JGN,Other,2016-05-13 21:00:00,2016-05-13 21:00:00,3660,0,0,0.01848882575332903
381,YOU'RE FIRED,JGN,Other,2016-05-20 21:00:00,2016-05-20 21:00:00,3660,0,0,0.02024099767488484
382,YOU'RE FIRED,JGN,Other,2016-05-27 21:00:00,2016-05-27 21:00:00,3660,0,1,0.01312556511730786
383,YOU'RE FIRED,JGN,Other,2016-06-03 21:00:00,2016-06-03 21:00:00,3660,0,1,0.013409136024207707
384,YOU'RE FIRED,JGN,Other,2016-06-17 20:00:00,2016-06-17 20:00:00,3660,1,1,0.01162583365319775
385,YOU'RE FIRED,JGN,Other,2016-06-24 20:00:00,2016-06-24 20:00:00,3660,0,1,0.013719689000106587
386,YOU'RE FIRED,JGN,Other,2016-07-01 20:00:00,2016-07-01 20:00:00,3660,0,1,0.013954587153987242
387,YOU'RE FIRED,JGN,Other,2016-07-08 20:00:00,2016-07-08 20:00:00,3660,0,1,0.014419235274592787
388,YOU'RE FIRED,JGN,Other,2016-07-22 20:00:00,2016-07-22 20:00:00,3900,0,1,0.012238657941997359
389,YOU'RE FIRED,JGN,Other,2016-07-29 20:00:00,2016-07-29 20:00:00,3660,0,1,0.012344071211484413
390,YOU'RE FIRED,JGN,Other,2016-08-05 20:00:00,2016-08-05 20:00:00,3660,0,1,0.010669333911390468
391,YOU'RE FIRED,JGN,Other,2016-08-12 20:00:00,2016-08-12 20:00:00,3660,0,1,0.010935152915810395
392,YOU'RE FIRED,JGN,Other,2016-08-19 20:00:00,2016-08-19 20:00:00,3660,0,1,0.008557324045391106
393,YOU'RE FIRED,JGN,Other,2016-08-26 20:00:00,2016-08-26 20:00:00,3660,0,1,0.010886643259402771
394,YOU'RE FIRED,JGN,Other,2016-09-02 20:00:00,2016-09-02 20:00:00,3660,0,1,0.013437954876325068
395,YOU'RE FIRED,JGN,Other,2016-09-16 21:00:00,2016-09-16 21:00:00,3660,0,1,0.010432920023888877
396,YOU'RE FIRED,JGN,Other,2016-09-23 21:00:00,2016-09-23 21:00:00,3660,1,0,0.01812339203026649
397,YOU'RE FIRED,JGN,Other,2016-09-30 21:00:00,2016-09-30 21:00:00,3660,0,0,0.017461231358552147
398,YOU'RE FIRED,JGN,Other,2016-10-07 21:00:00,2016-10-07 21:00:00,3660,0,0,0.016248694620166315
399,YOU'RE FIRED,JGN,Other,2016-10-14 21:00:00,2016-10-14 21:00:00,3660,0,0,0.015308436781153218
400,YOU'RE FIRED,JGN,Other,2016-10-21 21:00:00,2016-10-21 21:00:00,3660,0,0,0.018878663828730453
401,YOU'RE FIRED,JGN,Other,2016-10-28 21:00:00,2016-10-28 21:00:00,3660,0,0,0.015490223005596715
402,YOU'RE FIRED,JGN,Other,2016-11-04 21:00:00,2016-11-04 21:00:00,3660,0,0,0.01696865307927944
403,YOU'RE FIRED,JGN,Other,2016-11-11 21:00:00,2016-11-11 21:00:00,3660,0,0,0.01641763911819831
404,YOU'RE FIRED,JGN,Other,2016-11-18 21:00:00,2016-11-18 21:00:00,3660,0,0,0.018404901034514424
405,YOU'RE FIRED,JGN,Other,2016-11-25 21:00:00,2016-11-25 21:00:00,3660,0,1,0.010826893267912445
406,YOU'RE FIRED,JGN,Other,2016-12-02 21:00:00,2016-12-02 21:00:00,3660,0,0,0.018271836569870345
407,YOU'RE FIRED,JGN,Other,2016-12-09 21:00:00,2016-12-09 21:00:00,3660,0,0,0.015298097718329715
408,YOU'RE FIRED,JGN,Other,2016-12-16 21:00:00,2016-12-16 21:00:00,3660,0,1,0.014284885934962044
409,YOU'RE FIRED,JGN,Other,2016-12-23 21:00:00,2016-12-23 21:00:00,3660,0,1,0.013246126877322795
410,YOU'RE FIRED,JGN,Other,2016-12-30 21:00:00,2016-12-30 21:00:00,3660,0,1,0.0117168511591485
411,YOU'RE FIRED,JGN,Other,2017-01-06 21:00:00,2017-01-06 21:00:00,3660,0,0,0.020133689046276274
412,YOU'RE FIRED,JGN,Other,2017-01-13 21:00:00,2017-01-13 21:00:00,3660,0,0,0.017476531075374405
413,YOU'RE FIRED,JGN,Other,2017-01-20 21:00:00,2017-01-20 21:00:00,3660,0,1,0.015440738320616328
414,DANCE OFF,JGN,Other,2015-09-14 20:00:00,2015-09-14 20:00:00,7260,1,0,0.04364084294513682
415,DANCE OFF,JGN,Other,2015-09-21 20:00:00,2015-09-21 20:00:00,7260,0,0,0.03760894046763557
416,DANCE OFF,JGN,Other,2015-09-22 21:00:00,2015-09-22 21:00:00,7200,0,0,0.03356133133443385
417,DANCE OFF,JGN,Other,2015-09-28 20:00:00,2015-09-28 20:00:00,7260,0,0,0.03867486053986992
418,DANCE OFF,JGN,Other,2015-10-05 20:00:00,2015-10-05 20:00:00,7260,0,0,0.03705629846535416
419,DANCE OFF,JGN,Other,2015-10-12 20:00:00,2015-10-12 20:00:00,7260,0,0,0.04317554271958544
420,DANCE OFF,JGN,Other,2015-10-19 20:00:00,2015-10-19 20:00:00,7260,0,0,0.03873660655360235
421,DANCE OFF,JGN,Other,2015-10-26 20:00:00,2015-10-26 20:00:00,7260,0,0,0.039965245348716455
422,DANCE OFF,JGN,Other,2015-11-02 20:00:00,2015-11-02 20:00:00,7260,0,0,0.04391598656937787
423,DANCE OFF,JGN,Other,2015-11-09 20:00:00,2015-11-09 20:00:00,7260,0,0,0.04213571566216353
424,DANCE OFF,JGN,Other,2015-11-16 20:00:00,2015-11-16 20:00:00,7260,0,0,0.04411102067772326
425,DANCE OFF,JGN,Other,2015-11-23 20:00:00,2015-11-23 20:00:00,7260,0,0,0.046105923091465384
426,DANCE OFF,JGN,Other,2015-11-24 21:00:00,2015-11-24 21:00:00,7200,0,0,0.04544725010949028
427,DANCE OFF,JGN,Other,2016-03-21 20:00:00,2016-03-21 20:00:00,7260,1,0,0.04541565433535572
428,DANCE OFF,JGN,Other,2016-03-28 20:00:00,2016-03-28 20:00:00,7260,0,0,0.03707132390162385
429,DANCE OFF,JGN,Other,2016-04-04 20:00:00,2016-04-04 20:00:00,7260,0,0,0.03635880334431902
430,DANCE OFF,JGN,Other,2016-04-11 20:00:00,2016-04-11 20:00:00,7260,0,0,0.045089377969358316
431,DANCE OFF,JGN,Other,2016-04-18 20:00:00,2016-04-18 20:00:00,7260,0,0,0.04035024211621256
432,DANCE OFF,JGN,Other,2016-04-25 20:00:00,2016-04-25 20:00:00,7260,0,0,0.03682143313826012
433,DANCE OFF,JGN,Other,2016-05-02 20:00:00,2016-05-02 20:00:00,7260,0,0,0.03783827821696087
434,DANCE OFF,JGN,Other,2016-05-09 20:00:00,2016-05-09 20:00:00,7260,0,0,0.03886628019432888
435,DANCE OFF,JGN,Other,2016-05-16 20:00:00,2016-05-16 20:00:00,7260,0,0,0.03802668313220439
436,DANCE OFF,JGN,Other,2016-05-23 20:00:00,2016-05-23 20:00:00,3660,0,0,0.04451212463003884
437,DANCE OFF,JGN,Other,2016-05-24 21:00:00,2016-05-24 21:00:00,7200,0,0,0.034610293989825826
438,DANCE OFF,JGN,Other,2016-09-12 20:00:00,2016-09-12 20:00:00,7260,1,0,0.039523929180728654
439,DANCE OFF,JGN,Other,2016-09-19 20:00:00,2016-09-19 20:00:00,7260,0,0,0.03267462623790925
440,DANCE OFF,JGN,Other,2016-09-26 20:00:00,2016-09-26 20:00:00,3600,0,0,0.03338667167766102
